##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/merged/merged_graph_4.ttl
Number of Nodes : 397
Number of edges : 747
cumulative number of nodes : 397
degree_histogram : [0, 128, 68, 63, 42, 24, 14, 9, 8, 6, 8, 7, 4, 5, 2, 2, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.004751545683535608
Average degree connectivity : {4: 4.767857142857143, 9: 3.462962962962963, 6: 4.392857142857143, 1: 0.2734375, 5: 2.8916666666666666, 2: 0.6764705882352942, 14: 5.178571428571429, 3: 2.4232804232804233, 10: 2.4625, 11: 4.116883116883117, 22: 2.227272727272727, 7: 3.3492063492063493, 12: 3.7916666666666665, 8: 4.609375, 15: 3.066666666666667, 35: 5.4, 23: 3.0217391304347827, 16: 3.4375, 13: 4.2, 24: 2.875, 17: 7.647058823529412}
#### Subject, Object, predicate ####
OrangeCorp_extra_node_2,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
['AppSupportTeam_extra_node_6', 'TicketingSystemContactMethod_extra_node_6', 'CR_20240501_001', 'Software upgrade', 'AppSupportTeam_extra_node_5', 'TicketingSystemContactMethod_extra_node_5', 'TT_20240315_001', 'InProgress', 'Event_InterfaceDown_extra_node_2', 'OpPlan_InterfaceRestart', 'BobJohnson', 'OrangeCorp', 'TroubleTicket_CR01_InterfaceDown', 'HighSeverity', 'CR_20231101_001', 'Router_Core_01', 'WebServer01_extra_node_0', 'IP_192_168_1_10', 'RouterOSUpgradePlan_extra_node_4', 'RouterOSUpgradePreCheck', 'CR_20231115_001', 'JohnDoe_extra_node_0', 'AppSupportTeam_extra_node_0', 'TicketingSystemContactMethod_extra_node_0', 'Event_ConfigChange_RTR01', 'EdgeSwitch05', 'RackL06', 'ServerWeb01', 'In Production', 'ServerWeb01_Eth0', 'Link_Router01_ServerWeb01', 'CRM_Prod_Module', 'ApplicationSupportTeam', 'Event_InterfaceDown_extra_node_5', 'NMSApplication_extra_node_5', 'TroubleTicketNote_20240423_001_1', 'DiagnosisOperationType_extra_node_5', 'ChangeRequest_20240424_001', 'RouterCore01_extra_node_5', 'Event_RouterInterfaceDown', 'NMS_System', 'NetworkTeam', 'TT_20231026_001', 'Interrupted service', 'EdgeSwitch05_Gi0_1', 'TT_20231026_001_Note1', 'JohnDoe', 'JohnDoe_extra_node_4', 'WANLink_Paris_Lyon', 'Link_Router_Web_CP', 'Rack_A1_L5', 'ServerRoom_A1', 'JohnDoe_extra_node_5', 'Internal intervention', 'WebServer01', 'HPProLiantDL380_extra_node_7', 'CustomerPortal_Dev', 'CustomerPortalApp_extra_node_2', 'NetworkOperationsTeam_extra_node_4', 'OrangeCorp_extra_node_4', 'Event_AppError', 'WebAppServer01', 'DataCenterA_Rack2_U5_extra_node_5', 'AppSupportTeam_extra_node_2', 'WAN_Link_Paris_ProviderA', 'Router_Core_01_GE0_0_0', 'P1Priority_extra_node_0', 'Eth0_CRM_Prod', 'up_extra_node_4', 'TroubleTicket_20240423_001', 'AppSupportTeam', 'OrangeCorp_extra_node_9', 'EmailContactMethod', 'CoreRouter01', 'Router', 'RouterCore01', 'NetworkOperationsTeam_extra_node_7', 'CoreRouter01_extra_node_4', 'Cisco_ASR9K', 'CriticalWebApp', 'GigabitEthernet0_0_1_CR01', 'WS01_Eth0', 'WebServer01_extra_node_5', 'ServerType_extra_node_5', 'RackA1', 'ServerRoomA', 'Standard', 'Event_InterfaceDown', 'Major', 'InProgressStatus_extra_node_5', 'Router01', 'OrangeCorp_extra_node_1', 'AppServer_CRM_Prod', 'CustomerPortalApp_extra_node_5', 'NetworkOperationsTeam', 'Hotline', 'Failure', 'Link_WS01_CR01_extra_node_6', 'NetworkOperationsTeam_extra_node_6', 'Managed backbone networks', 'Application Server', 'CustomerPortalProdModule', 'JaneSmith_extra_node_7', 'ChangeRequest_RouterUpgrade', 'JohnDoe_extra_node_8', 'Scheduled', 'Server_App_01_Eth0', 'Server_App_01', 'up_extra_node_1', 'WebServer01_extra_node_6', 'WebServer01_MgmtIP_extra_node_6', 'NetworkOpsTeam', 'MajorSeverity_extra_node_5', 'CustomerPortalApp_extra_node_6', 'CustomerPortalApp', 'Web Application', 'RouterOSUpgradePlan', 'Event_TT_StatusChange_Resolved', 'TT_20240423_001', 'CoreRouter01_extra_node_0', 'OperationalState_extra_node_0', 'High', 'AppSupportTeam_extra_node_7', 'Router01_Eth0', 'Event_RouterDown', 'WebServer01_Eth0_extra_node_5', 'PhoneContactMethod', 'CoreRouter02', 'TT_2231026_001_Note2', 'TT_20231026_001_Screenshot', 'Router_Core_01_GE0_0_1', 'up_extra_node_2', 'WebAppType_extra_node_5', 'RouterCore01_extra_node_6', 'InternetAccessService_extra_node_6', 'WebServer01_Eth0_extra_node_6', 'UpAdminStatus', 'DataCenterA_ServerRoom1_extra_node_5', 'StandardChangeType_extra_node_5', 'CustomerPortalApp_extra_node_0', 'HighImportance_extra_node_0', 'RackA1_U42', 'HP_ProLiant_DL380', 'Event_TT_StatusChange_InProgress', 'EmailContactMethod_extra_node_5', 'Event_InterfaceDown_extra_node_7', 'NMSApplication', 'TroubleTicketNote_Diagnosis', 'InternalCommentType', 'ParisDataCenter', 'P1Priority_extra_node_5', 'TroubleTicketNote_Resolution', 'CorrectiveActionOperationType', 'OrangeCorp_extra_node_8', 'JohnDoe_extra_node_2', 'HPProLiantDL380_extra_node_6', 'MonitoringSystemApp', 'Internal Tool', 'up_extra_node_3', 'In Use', 'ITOperationsDept', 'IP_10_0_0_1', 'CustomerPortal_Prod', 'WebServer_CP_01', 'AliceSmith', 'IP_192_168_1_1', 'CustomerPortalApp_extra_node_1', 'SupervisionOrigin', 'CR_20240310_005', 'Event_InterfaceDown_extra_node_8', 'RouterCore01_Gi0_0_0', 'PhysicalInterfaceType', 'WebServer_CP_01_ETH0', 'ProviderA_Router_Edge', 'External Router', 'JohnDoe_extra_node_6', 'WebAppServer01_Eth0', 'Link_WebAppServer01_EdgeSwitch05', 'SoftwareUpgradeCause_extra_node_0', 'Supervision', 'Critical', 'WebServer01_MgmtIP_extra_node_5', 'JaneSmith_extra_node_8', 'up', 'Email', 'OperationalState_extra_node_8', 'Diagnosis', 'Link_EdgeSwitch05_CoreRouter01', 'Link_WS01_CR01_extra_node_5', 'Event_LoginFailure', 'WANLinkParisLyon', 'NetworkMonitoringSystem', 'CustomerPortalProd', 'CR02_Eth0_0', 'UpState', 'P1', 'CustomerPortalApp_extra_node_7', 'WebAppType', 'NOC_Team', 'OrangeCorp_extra_node_2', 'Configuration', 'InternetAccess_Service', 'Customer Facing Service', 'RouterType_extra_node_6', 'CustomerPortal_App', 'HighImportance', 'CoreRouterLyon01', 'ExternalAttacker', 'Virtual Machine', 'CustomerPortalProdModule_extra_node_6', 'JaneSmith_extra_node_6', 'CiscoASR9K_extra_node_7', 'P1Priority', 'JohnDoe_extra_node_7', 'ScheduledStatus', '10.0.0.10_extra_node_2', 'Event_InterfaceUp', 'InformationalSeverity', 'Critical_extra_node_3', 'InterfaceUpAction', 'NetworkInterfaceRestoreProcedure', 'WebServer01_Eth0', 'Link_WS01_CR01', 'CiscoASR9K_extra_node_0', 'CiscoSystems_extra_node_0', 'RouterOSUpgradePreCondition', 'OrangeCorp_extra_node_3', 'NetworkOperationsTeam_extra_node_5', 'Internal', 'JaneSmith_extra_node_5', 'PhoneContactMethod_extra_node_5', 'RouterCore01_Gi0_0_0_extra_node_5', 'CRM_Application', 'RouterRestartProcedure', 'RouterReachable', 'RouterUpgradePreCondition', 'Action_UpgradeRouterOS', 'Phone', 'PhoneContactMethod_extra_node_6', 'BlockingSeverity', 'Standard Change', 'CoreRouter01_Gi0_0_0', 'OperationalState_extra_node_7', 'PreventativeMaintenanceCategory', 'OP_RouterUpgrade', 'PreCond_BackupComplete', 'Action_RestartInterface', 'JaneSmith_extra_node_0', 'CustomerPortalAppModule', 'ServerRoomA_extra_node_4', 'SoftwareUpgradeCause_extra_node_6', 'HPProLiantDL380', 'HPE', 'CustomerPortal_Prod_Module', 'AppSupport_Team', 'Ticketing System', 'MonitoringSystem', 'RouterFirmwareUpgradePlan', 'RouterOperationalAfterUpgrade', 'Customer', 'CorrectiveAction_RestartInterface', 'BlockingSeverity_extra_node_0', 'WebAppType_extra_node_6', 'TicketingSystemContactMethod', 'CiscoSystems', 'ServerRoomA_extra_node_0', 'DataCenterParis', 'OrangeCorp_extra_node_5', 'StandardChangeType', 'ServerRoomA_extra_node_1', 'MainDataCenter', 'OperationalState_extra_node_9', 'RouterType_extra_node_5', 'WebApplicationType', 'Server', 'InternalCommentType_extra_node_5', 'OperationPlan_RouterRestart', 'SoftwareUpgradeCause', 'OperationalState_extra_node_6', 'HighImportance_extra_node_6', 'JohnDoe_extra_node_3', 'DiagnosisOperationType', 'DataCenterA_Rack1_U10_extra_node_5', 'Dell_PowerEdge_R740', 'DellTechnologies', 'InProductionStatus_extra_node_6', 'Event_InterfaceDown_extra_node_6', 'JaneSmith_extra_node_4', 'HPProLiantDL380_extra_node_0', 'FirmwareUpgradePlan', 'RouterReachabilityCheck', 'DataCenterA_Room1', 'DataCenterA_Rack1_U10', 'Event_AppErrorLog', 'AppLog_System', 'Monitoring Tool', 'Logging System', 'Event_InterfaceDown_extra_node_4', 'JaneSmith', 'HPE_extra_node_0', 'DBUpgrade_OperationPlan', 'Customer-Facing Service', 'RouterCore01_Gig0_0_0', 'HPE_extra_node_7', '10.0.0.10_extra_node_1', 'Event_ConfigChange', 'Total breakdown', 'OrangeCorp_extra_node_6', 'RouterCore01_MgmtIP_extra_node_6', 'RouterUpgradePostCondition', 'WebServer_CP_02', '10.0.0.11', 'InternalInterventionCategory', 'MajorSeverity_extra_node_6', 'UpAdminStatus_extra_node_5', 'CiscoASR9K_extra_node_5', 'Cisco_extra_node_5', 'APM_System', 'FailureType', 'Blocking', 'Event_CR01_Eth0_Down', 'MajorSeverity_extra_node_0', 'HighImportance_extra_node_5', 'Cleared', 'HPE_extra_node_6', 'mailto:jane.smith@example.com', '10.0.0.10', 'mailto:bob.johnson@example.com', 'RouterType_extra_node_0', 'CWA_ProdModule', 'InProductionStatus_extra_node_0', 'DataCenterA_ServerRoom1', 'DataCenterA_Rack1_U10_extra_node_6', 'MajorSeverity', 'IP_10_0_0_10', 'ResolutionOperationType', 'UpOperationalStatus_extra_node_5', 'NMSApplication_extra_node_0', 'InProgressStatus', 'PostCond_ServiceRestored', 'Critical_extra_node_1', 'JaneSmith_extra_node_3', 'TicketingSystem', 'RackA2', 'TT_20240423_001_Note1', 'DataCenterA_Rack2_U5', 'Platinum', 'InProgressStatus_extra_node_0', 'PhysicalInterfaceType_extra_node_0', 'PostCond_RouterReachable', 'HotlineTeam', 'DataCenterA_Rack2_U5_extra_node_6', 'Critical_extra_node_2', 'PhoneContactMethod_extra_node_0', 'Rack_A1_L06', 'PreCond_RouterUnreachable', 'IP_10_0_0_2', 'CR01_Eth0_0', '10.0.0.1', 'RouterUnreachable', 'PreventativeMaintenanceCategory_extra_node_5', 'RouterOSUpgradePostCheck', 'InternetAccessService_extra_node_2', 'Business Critical', 'PhysicalInterfaceType_extra_node_5', 'mailto:john.doe@example.com', 'CustomerPortalProdModule_extra_node_5', 'CiscoASR9K', 'Cisco', 'EmailContactMethod_extra_node_0', 'JuniperEX4600', 'Juniper', 'RouterFunctionalityCheck', 'ServerType_extra_node_6', 'DBUpgrade_PostCondition', 'VPNService', 'Resource Facing Service', 'JaneSmith_extra_node_2', 'Cisco_ASR9K_extra_node_2', 'CiscoSystems_extra_node_2', 'OperationalState_extra_node_5', 'PhysicalInterfaceType_extra_node_6', 'Internal Chat', '192.168.1.1', 'InternetAccessService', 'Network equipment failure', 'Action_BringUpInterface', 'UpOperationalStatus', 'CustomerFacingServiceType', 'PostCond_InterfaceUp', 'DBUpgrade_PreCondition', 'RouterOSUpgradePostCondition', 'VirtualCenter_01', 'Virtualization Manager', 'EmailContactMethod_extra_node_6', 'SLA_Gold', 'InProductionStatus', 'HPE_extra_node_4', 'OrangeCorp_extra_node_7', 'Warning', '192.168.1.1_extra_node_1', 'Cisco_extra_node_7', 'InProductionStatus_extra_node_5', 'ScheduledStatus_extra_node_6', 'CiscoASR9K_extra_node_6', 'RouterBackupComplete', 'HPProLiantDL380_extra_node_5', 'Physical Server', 'Physical', 'DataCenter_Paris', 'Standard Router Interface Configuration', 'InternetAccessService_extra_node_5', 'CustomerFacingServiceType_extra_node_5', 'HPE_extra_node_8', 'Preventative maintenance', 'PreventativeMaintenanceCategory_extra_node_0', 'CustomerOrigin', 'FailureType_extra_node_0', 'HPE_extra_node_5', 'VirtualInterfaceType', 'RouterCore01_MgmtIP_extra_node_5', 'Cisco_extra_node_8', 'ScheduledStatus_extra_node_5', 'IP_10_0_0_5', 'FailureType_extra_node_6', 'Business Critical_extra_node_4', 'P1Priority_extra_node_6', 'ScheduledStatus_extra_node_0', 'Switch', 'RouterType', 'Immediate Intervention', 'CustomerFacingServiceType_extra_node_6', 'ProviderA_Org', 'Corrective Action', 'ServerType_extra_node_0', 'Closed', 'StandardChangeType_extra_node_0', 'WebServer01_MgmtIP', 'PreCond_InterfaceDown', 'StandardChangeType_extra_node_6', 'DataCenterA', 'ServerType', 'RouterInterfaceRestartPlan', 'FailureType_extra_node_5', 'In Development', 'InProgressStatus_extra_node_6', 'RouterCore01_MgmtIP', 'SoftwareUpgradeCause_extra_node_5', 'Cisco_extra_node_6', 'HPE_extra_node_2', 'mailto:alice.smith@example.com']
##################################################

##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/merged/merged_graph_12.ttl
Number of Nodes : 280
Number of edges : 564
cumulative number of nodes : 2370
degree_histogram : [0, 88, 37, 59, 28, 19, 8, 1, 8, 4, 4, 4, 4, 4, 1, 3, 1, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.007219662058371736
Average degree connectivity : {15: 5.511111111111111, 2: 1.1216216216216217, 14: 0.5, 4: 5.116071428571429, 5: 6.168421052631579, 6: 5.458333333333333, 3: 3.1807909604519775, 11: 2.9545454545454546, 1: 0.36363636363636365, 13: 6.173076923076923, 22: 2.727272727272727, 8: 5.234375, 10: 6.225, 27: 3.4814814814814814, 32: 6.15625, 12: 3.3125, 18: 4.027777777777778, 9: 4.305555555555555, 24: 1.7083333333333333, 16: 2.0, 7: 7.714285714285714}
#### Subject, Object, predicate ####
WebServer01,IP_192_168_1_10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
WebServer01,AppSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WebServer01,OperationalState,{'label': 'resourceUsageState', 'color': 'white'}
WebServer01,OperationalState_extra_node_0,{'label': 'resourceUsageState', 'color': 'white'}
WebServer01,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
WebServer01,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
WebServer01,DataCenterA_Rack1_U10,{'label': 'locatedAtLocus', 'color': 'white'}
WebServer01,HPProLiantDL380,{'label': 'resourceProductModel', 'color': 'white'}
WebServer01,WebServer01_MgmtIP,{'label': 'resourceManagementIPAddress', 'color': 'white'}
WebServer01,ServerType,{'label': 'resourceType', 'color': 'white'}
OrangeCorp,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
OrangeCorp,EmailContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
MonitoringSystem,Critical,{'label': 'applicationBusinessImportance', 'color': 'white'}
MonitoringSystem,Monitoring Tool,{'label': 'applicationType', 'color': 'white'}
MonitoringSystem,NetworkOpsTeam,{'label': 'elementManagedBy', 'color': 'white'}
BobJohnson,OrangeCorp,{'label': 'org#memberOf', 'color': 'white'}
BobJohnson,mailto:bob.johnson@example.com,{'label': 'mbox', 'color': 'white'}
GigabitEthernet0_0_1_CR01,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
GigabitEthernet0_0_1_CR01,WANLink_Paris_Lyon,{'label': 'networkInterfaceConnects', 'color': 'white'}
GigabitEthernet0_0_1_CR01,CoreRouter01,{'label': 'networkInterfaceOf', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,HighSeverity,{'label': 'troubleTicketSeverity', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,RouterCore01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,P1Priority,{'label': 'troubleTicketPriority', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,NetworkOperationsTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,FailureType,{'label': 'troubleTicketType', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,SupervisionOrigin,{'label': 'troubleTicketOrigin', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,InternetAccessService,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,Event_InterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TroubleTicket_CR01_InterfaceDown,InProgressStatus,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
CR_20231101_001,Router_Core_01,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20231101_001,Internal intervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20231101_001,Software upgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20231101_001,CoreRouter01,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20231101_001,Configuration,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20231101_001,Event_ConfigChange_RTR01,{'label': 'documentStatusHistory', 'color': 'white'}
CR_20231101_001,Standard,{'label': 'changeRequestType', 'color': 'white'}
CR_20231101_001,Standard Router Interface Configuration,{'label': 'changeRequestSpecification', 'color': 'white'}
CR_20231101_001,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20231101_001,JohnDoe,{'label': 'changeRequestPilotParty', 'color': 'white'}
CR_20231101_001,JaneSmith,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
CR_20231101_001,Standard Change,{'label': 'changeRequestType', 'color': 'white'}
CR_20231101_001,FirmwareUpgradePlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
Router_Core_01,Router,{'label': 'resourceType', 'color': 'white'}
Router_Core_01,IP_10_0_0_1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Router_Core_01,Cisco_ASR9K,{'label': 'resourceProductModel', 'color': 'white'}
Router_Core_01,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
Router_Core_01,10.0.0.1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Router_Core_01,In Production,{'label': 'resourceUsageState', 'color': 'white'}
Router_Core_01,NOC_Team,{'label': 'resourceManagedBy', 'color': 'white'}
Router_Core_01,Rack_A1_L5,{'label': 'locatedAtLocus', 'color': 'white'}
Router_Core_01,Rack_A1_L06,{'label': 'locatedAtLocus', 'color': 'white'}
RackA1,WebServer01,{'label': 'bot#hasElement', 'color': 'white'}
RackA1,ServerRoomA,{'label': 'bot#hasZone', 'color': 'white'}
RackA1,CoreRouter01,{'label': 'bot#hasElement', 'color': 'white'}
AliceSmith,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
AliceSmith,NetworkOpsTeam,{'label': 'org#memberOf', 'color': 'white'}
AliceSmith,mailto:alice.smith@example.com,{'label': 'mbox', 'color': 'white'}
Event_ConfigChange_RTR01,Router_Core_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_ConfigChange_RTR01,JohnDoe,{'label': 'logOriginatingAgent', 'color': 'white'}
EdgeSwitch05,RackL06,{'label': 'locatedAtLocus', 'color': 'white'}
EdgeSwitch05,Switch,{'label': 'resourceType', 'color': 'white'}
EdgeSwitch05,NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
EdgeSwitch05,JuniperEX4600,{'label': 'resourceProductModel', 'color': 'white'}
EdgeSwitch05,In Use,{'label': 'resourceUsageState', 'color': 'white'}
EdgeSwitch05,IP_10_0_0_5,{'label': 'resourceManagementIPAddress', 'color': 'white'}
RackL06,ServerRoomA,{'label': 'bot#hasSpace', 'color': 'white'}
ServerWeb01_Eth0,Link_Router01_ServerWeb01,{'label': 'networkInterfaceConnects', 'color': 'white'}
ServerWeb01_Eth0,ServerWeb01,{'label': 'networkInterfaceOf', 'color': 'white'}
ServerWeb01_Eth0,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Link_Router01_ServerWeb01,NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Link_Router01_ServerWeb01,Router01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Link_Router01_ServerWeb01,ServerWeb01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
CRM_Prod_Module,ApplicationSupportTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
CRM_Prod_Module,Platinum,{'label': 'applicationModuleSlaLevel', 'color': 'white'}
CRM_Prod_Module,CRM_Application,{'label': 'applicationModuleOf', 'color': 'white'}
CRM_Prod_Module,In Production,{'label': 'applicationModuleStatus', 'color': 'white'}
ApplicationSupportTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
ApplicationSupportTeam,Ticketing System,{'label': 'agentPreferredContactMethod', 'color': 'white'}
CoreRouter01_Gi0_0_0,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
CoreRouter01_Gi0_0_0,Link_EdgeSwitch05_CoreRouter01,{'label': 'networkInterfaceConnects', 'color': 'white'}
CoreRouter01_Gi0_0_0,CoreRouter01,{'label': 'networkInterfaceOf', 'color': 'white'}
Event_RouterInterfaceDown,NMS_System,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_RouterInterfaceDown,Critical,{'label': 'alarmSeverity', 'color': 'white'}
Event_RouterInterfaceDown,Router_Core_01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
NMS_System,Monitoring Tool,{'label': 'applicationType', 'color': 'white'}
Router_Core_01_GE0_0_1,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
Router_Core_01_GE0_0_1,Router_Core_01,{'label': 'networkInterfaceOf', 'color': 'white'}
Router_Core_01_GE0_0_1,Link_Router_Web_CP,{'label': 'networkInterfaceConnects', 'color': 'white'}
EdgeSwitch05_Gi0_1,EdgeSwitch05,{'label': 'networkInterfaceOf', 'color': 'white'}
EdgeSwitch05_Gi0_1,up,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
EdgeSwitch05_Gi0_1,Link_EdgeSwitch05_CoreRouter01,{'label': 'networkInterfaceConnects', 'color': 'white'}
EdgeSwitch05_Gi0_1,Link_WebAppServer01_EdgeSwitch05,{'label': 'networkInterfaceConnects', 'color': 'white'}
TT_20231026_001_Note1,JohnDoe,{'label': 'creator', 'color': 'white'}
TT_20231026_001_Note1,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TT_20231026_001_Note1,Diagnosis,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TT_20231026_001_Note1,TT_20231026_001,{'label': 'isPartOf', 'color': 'white'}
TT_20231026_001_Note1,CorrectiveAction_RestartInterface,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
JohnDoe,CoreRouter02,{'label': 'agentManagesResource', 'color': 'white'}
JohnDoe,NetworkOpsTeam,{'label': 'org#memberOf', 'color': 'white'}
JohnDoe,mailto:john.doe@example.com,{'label': 'mbox', 'color': 'white'}
JohnDoe,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JohnDoe,Internal Chat,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JohnDoe,CoreRouter01,{'label': 'agentManagesResource', 'color': 'white'}
JohnDoe,Router_Core_01,{'label': 'agentManagesResource', 'color': 'white'}
JohnDoe,WANLink_Paris_Lyon,{'label': 'agentManagesResource', 'color': 'white'}
JohnDoe,NetworkTeam,{'label': 'org#memberOf', 'color': 'white'}
JohnDoe,EmailContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JohnDoe,NetworkOperationsTeam,{'label': 'org#memberOf', 'color': 'white'}
JohnDoe,NOC_Team,{'label': 'org#memberOf', 'color': 'white'}
Link_Router_Web_CP,Router_Core_01,{'label': 'networkLinkTerminationResourceOrigin', 'color': 'white'}
Link_Router_Web_CP,NOC_Team,{'label': 'resourceManagedBy', 'color': 'white'}
Link_Router_Web_CP,WebServer_CP_01,{'label': 'networkLinkTerminationResourceDestination', 'color': 'white'}
Rack_A1_L5,ServerRoom_A1,{'label': 'subSystemOf', 'color': 'white'}
ServerRoom_A1,DataCenter_Paris,{'label': 'bot#hasSpace', 'color': 'white'}
TT_20231026_001,Blocking,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_20231026_001,CriticalWebApp,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20231026_001,Event_InterfaceDown,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_20231026_001,CoreRouter01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20231026_001,Event_TT_StatusChange_Resolved,{'label': 'documentStatusHistory', 'color': 'white'}
TT_20231026_001,FailureType,{'label': 'troubleTicketType', 'color': 'white'}
TT_20231026_001,WebAppServer01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20231026_001,Event_TT_StatusChange_InProgress,{'label': 'documentStatusHistory', 'color': 'white'}
TT_20231026_001,NetworkOpsTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20231026_001,SupervisionOrigin,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20231026_001,Customer,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20231026_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20231026_001,AppSupportTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20231026_001,Total breakdown,{'label': 'troubleTicketCategory', 'color': 'white'}
TT_20231026_001,NetworkTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20231026_001,Network equipment failure,{'label': 'problemCategory', 'color': 'white'}
TT_20231026_001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20231026_001,Supervision,{'label': 'troubleTicketOrigin', 'color': 'white'}
TT_20231026_001,Managed backbone networks,{'label': 'problemResponsibility', 'color': 'white'}
TT_20231026_001,CustomerPortalApp,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TT_20231026_001,Interrupted service,{'label': 'troubleTicketCriticity', 'color': 'white'}
TT_20231026_001,Immediate Intervention,{'label': 'troubleTicketUrgency', 'color': 'white'}
TT_20231026_001,Failure,{'label': 'troubleTicketType', 'color': 'white'}
TT_20231026_001,Router_Core_01,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TT_20231026_001,InProgressStatus,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20231026_001,Event_CR01_Eth0_Down,{'label': 'troubleTicketTrigger', 'color': 'white'}
TT_20231026_001,P1Priority,{'label': 'troubleTicketPriority', 'color': 'white'}
TT_20231026_001,BlockingSeverity,{'label': 'troubleTicketSeverity', 'color': 'white'}
TT_20231026_001,NOC_Team,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TT_20240423_001,InProgress,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TT_20240423_001,P1,{'label': 'troubleTicketPriority', 'color': 'white'}
